scenarioId,median_constant,median_stratified,median_linear,median_rcs_3,median_rcs_4,lower_constant,lower_stratified,lower_linear,lower_rcs_3,lower_rcs_4,upper_constant,upper_stratified,upper_linear,upper_rcs_3,upper_rcs_4
59,0.026570126017665504,0.038065692304095275,0.029868500760824247,0.03324717111934328,0.03861955059627528,0.01831119387390158,0.014415941945197068,0.01167080771171745,0.012164920008476073,0.016203741357288796,0.06429161939049582,0.07684757105012477,0.06572554667992322,0.07087224445971446,0.07647656630111453
60,0.017925053312690724,0.037280459672889746,0.027873524008865537,0.0316273507847222,0.03552543560599843,0.008097268030712946,0.011751520481459313,0.006845584711385724,0.008774772153758619,0.01257022009898805,0.06010035217231761,0.07694281249573362,0.06637788695979795,0.07184181395980413,0.07851058469737467
61,0.007896852397642963,0.010993851204928975,0.006932807023930805,0.008701819746603424,0.010138347463974014,0.006385223860751347,0.005174522897497844,0.001589409861492442,0.002818342578824769,0.0035717210736056345,0.017675912232863036,0.020819259276029223,0.016899530552974665,0.018167974786508844,0.020239699472012544
62,0.011548127674030541,0.011240135880670115,0.007804058470200221,0.008904065147698929,0.01036322223687084,0.010085050853663851,0.005177772078340652,0.003268223714855807,0.003228608067166756,0.0040477109739898,0.020314254123339676,0.020750417823755717,0.018083946654910737,0.01855599101259907,0.01977127210438237
63,0.01553902797126786,0.01098353169977746,0.009311601520905714,0.009273301252059812,0.010453501126042607,0.013860385357397541,0.005091771399739301,0.005430632993143396,0.0034406223782252315,0.004244649980694322,0.024031994194053247,0.020813477868753386,0.019496352453437022,0.018851582162920932,0.01987689608231368
64,0.00605112948760613,0.010772445878114299,0.007788374585501983,0.008935749099885558,0.010147220457639095,0.004043172091112636,0.004843494609426929,0.0032912473863371144,0.0032107715299472825,0.003570539384815298,0.014923866687525407,0.020321353067588345,0.0166799873002509,0.018520388172357315,0.020116408456219
65,0.0072191324937393685,0.011263005846200217,0.007527290245202598,0.009542281479261104,0.011323794283747537,0.005535742899719856,0.005133476854091752,0.001697720371727021,0.00300651423915349,0.004166680657129751,0.01654100767211883,0.021331604814033088,0.01798015932070321,0.019412004292938857,0.022137783753562706
66,0.009351410474772129,0.011494956124673595,0.007596781822674046,0.009448401607923821,0.01146876240330964,0.008025650635139863,0.005128980048339073,0.0018298104434586503,0.0030713590042837175,0.004409496083351606,0.0178689166566189,0.021621403006040617,0.018057589279674886,0.019474428268907565,0.021814949326262455
67,0.011642203550386945,0.011443017244491161,0.00801923356253795,0.009519836773723613,0.011199276015912354,0.010396126423397533,0.005366330208830411,0.002535542506774645,0.0030877155108686503,0.004537040382396091,0.019671636426445812,0.02149334693260754,0.018524185561912765,0.019393245953567145,0.0217638981048762
68,0.005588497238531786,0.011167510474111925,0.007480732561029957,0.009259883738152442,0.01077512919881623,0.0031247532559675593,0.0052623968157076585,0.0017726223312851765,0.002829978305902682,0.0038201889275735327,0.01479094062693935,0.021847413028882722,0.01760389541955947,0.01909618867573027,0.021668977853666217
69,0.011105846481714993,0.01055431471833489,0.006754309917339191,0.007881304370253446,0.009139323564389363,0.009719909009290276,0.0056798993796279805,0.001530340225102294,0.002350463505887676,0.003204217464670874,0.01909986281725791,0.02008668559054229,0.016263191021987256,0.01792083141468955,0.018664370575753507
70,0.015801769005777788,0.010444306615274863,0.009048062318148488,0.008167241878794796,0.009183058842515865,0.01375012267794926,0.005814389867235788,0.004836187290902521,0.003141017814303461,0.003318854965543818,0.024828665376701267,0.020498775429567836,0.018190192945570505,0.017485102904459416,0.018666923184072485
